"date","Estado","Sigla","C6_Flag","name","Measure"
2020-12-02,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2020-12-02,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2020-12-02,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2020-12-03,"Rio Grande do Sul","RS","0","Sem medida",NA
2020-12-03,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2020-12-03,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2020-12-03,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2020-12-03,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2020-12-04,"Rio Grande do Sul","RS","0","Sem medida",NA
2020-12-04,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2020-12-04,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2020-12-04,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2020-12-04,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2020-12-05,"Rio Grande do Sul","RS","0","Sem medida",NA
2020-12-05,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2020-12-05,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2020-12-05,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2020-12-05,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2020-12-06,"Rio Grande do Sul","RS","0","Sem medida",NA
2020-12-06,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2020-12-06,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2020-12-06,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2020-12-06,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2020-12-07,"Rio Grande do Sul","RS","0","Sem medida",NA
2020-12-07,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2020-12-07,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2020-12-07,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2020-12-07,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2020-12-08,"Rio Grande do Sul","RS","0","Sem medida",NA
2020-12-08,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2020-12-08,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2020-12-08,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2020-12-08,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2020-12-09,"Rio Grande do Sul","RS","0","Sem medida",NA
2020-12-09,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2020-12-09,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2020-12-09,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2020-12-09,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2020-12-10,"Rio Grande do Sul","RS","0","Sem medida",NA
2020-12-10,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2020-12-10,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2020-12-10,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2020-12-10,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2020-12-11,"Rio Grande do Sul","RS","0","Sem medida",NA
2020-12-11,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2020-12-11,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2020-12-11,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2020-12-11,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2020-12-12,"Rio Grande do Sul","RS","0","Sem medida",NA
2020-12-12,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2020-12-12,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2020-12-12,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2020-12-12,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2020-12-13,"Rio Grande do Sul","RS","0","Sem medida",NA
2020-12-13,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2020-12-13,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2020-12-13,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2020-12-13,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2020-12-14,"Rio Grande do Sul","RS","0","Sem medida",NA
2020-12-14,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2020-12-14,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2020-12-14,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2020-12-14,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2020-12-15,"Rio Grande do Sul","RS","0","Sem medida",NA
2020-12-15,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2020-12-15,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2020-12-15,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2020-12-15,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2020-12-16,"Rio Grande do Sul","RS","0","Sem medida",NA
2020-12-16,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2020-12-16,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2020-12-16,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2020-12-16,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2020-12-17,"Rio Grande do Sul","RS","0","Sem medida",NA
2020-12-17,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2020-12-17,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2020-12-17,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2020-12-17,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2020-12-18,"Rio Grande do Sul","RS","0","Sem medida",NA
2020-12-18,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2020-12-18,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2020-12-18,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2020-12-18,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2020-12-19,"Rio Grande do Sul","RS","0","Sem medida",NA
2020-12-19,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2020-12-19,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2020-12-19,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2020-12-19,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2020-12-20,"Rio Grande do Sul","RS","0","Sem medida",NA
2020-12-20,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2020-12-20,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2020-12-20,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2020-12-20,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2020-12-21,"Rio Grande do Sul","RS","0","Sem medida",NA
2020-12-21,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2020-12-21,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2020-12-21,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2020-12-21,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2020-12-22,"Rio Grande do Sul","RS","0","Sem medida",NA
2020-12-22,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2020-12-22,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2020-12-22,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2020-12-22,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2020-12-23,"Rio Grande do Sul","RS","0","Sem medida",NA
2020-12-23,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2020-12-23,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2020-12-23,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2020-12-23,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2020-12-24,"Rio Grande do Sul","RS","0","Sem medida",NA
2020-12-24,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2020-12-24,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2020-12-24,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2020-12-24,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2020-12-25,"Rio Grande do Sul","RS","0","Sem medida",NA
2020-12-25,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2020-12-25,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2020-12-25,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2020-12-25,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2020-12-26,"Rio Grande do Sul","RS","0","Sem medida",NA
2020-12-26,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2020-12-26,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2020-12-26,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2020-12-26,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2020-12-27,"Rio Grande do Sul","RS","0","Sem medida",NA
2020-12-27,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2020-12-27,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2020-12-27,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2020-12-27,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2020-12-28,"Rio Grande do Sul","RS","0","Sem medida",NA
2020-12-28,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2020-12-28,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2020-12-28,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2020-12-28,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2020-12-29,"Rio Grande do Sul","RS","0","Sem medida",NA
2020-12-29,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2020-12-29,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2020-12-29,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2020-12-29,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2020-12-30,"Rio Grande do Sul","RS","0","Sem medida",NA
2020-12-30,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2020-12-30,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2020-12-30,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2020-12-30,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2020-12-31,"Rio Grande do Sul","RS","0","Sem medida",NA
2020-12-31,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2020-12-31,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2020-12-31,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2020-12-31,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2021-01-01,"Rio Grande do Sul","RS","0","Sem medida",NA
2021-01-01,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2021-01-01,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2021-01-01,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2021-01-01,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2021-01-02,"Rio Grande do Sul","RS","0","Sem medida",NA
2021-01-02,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2021-01-02,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2021-01-02,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2021-01-02,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2021-01-03,"Rio Grande do Sul","RS","0","Sem medida",NA
2021-01-03,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2021-01-03,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2021-01-03,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2021-01-03,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2021-01-04,"Rio Grande do Sul","RS","0","Sem medida",NA
2021-01-04,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2021-01-04,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2021-01-04,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2021-01-04,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2021-01-05,"Rio Grande do Sul","RS","0","Sem medida",NA
2021-01-05,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2021-01-05,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2021-01-05,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2021-01-05,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2021-01-06,"Rio Grande do Sul","RS","0","Sem medida",NA
2021-01-06,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2021-01-06,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2021-01-06,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2021-01-06,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2021-01-07,"Rio Grande do Sul","RS","0","Sem medida",NA
2021-01-07,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2021-01-07,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2021-01-07,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2021-01-07,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2021-01-08,"Rio Grande do Sul","RS","0","Sem medida",NA
2021-01-08,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2021-01-08,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2021-01-08,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2021-01-08,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2021-01-09,"Rio Grande do Sul","RS","0","Sem medida",NA
2021-01-09,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2021-01-09,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2021-01-09,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2021-01-09,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2021-01-10,"Rio Grande do Sul","RS","0","Sem medida",NA
2021-01-10,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2021-01-10,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2021-01-10,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2021-01-10,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2021-01-11,"Rio Grande do Sul","RS","0","Sem medida",NA
2021-01-11,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2021-01-11,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2021-01-11,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2021-01-11,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2021-01-12,"Rio Grande do Sul","RS","0","Sem medida",NA
2021-01-12,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2021-01-12,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2021-01-12,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2021-01-12,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2021-01-13,"Rio Grande do Sul","RS","0","Sem medida",NA
2021-01-13,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2021-01-13,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2021-01-13,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2021-01-13,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2021-01-14,"Rio Grande do Sul","RS","0","Sem medida",NA
2021-01-14,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2021-01-14,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2021-01-14,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2021-01-14,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2021-01-15,"Rio Grande do Sul","RS","0","Sem medida",NA
2021-01-15,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2021-01-15,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2021-01-15,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2021-01-15,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2021-01-16,"Rio Grande do Sul","RS","0","Sem medida",NA
2021-01-16,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2021-01-16,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2021-01-16,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2021-01-16,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2021-01-17,"Rio Grande do Sul","RS","0","Sem medida",NA
2021-01-17,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2021-01-17,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2021-01-17,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2021-01-17,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2021-01-18,"Rio Grande do Sul","RS","0","Sem medida",NA
2021-01-18,"Rio Grande do Sul","RS","0","Recomendado ficar
em casa",NA
2021-01-18,"Rio Grande do Sul","RS","0","Algumas exceções
podem sair",1
2021-01-18,"Rio Grande do Sul","RS","0","Dados indisponíveis",NA
2021-01-18,"Rio Grande do Sul","RS","0","Sem exceções
para sair",NA
2021-01-19,"Rio Grande do Sul","RS","1","Sem medida",NA
2021-01-19,"Rio Grande do Sul","RS","1","Recomendado ficar
em casa",1
2021-01-19,"Rio Grande do Sul","RS","1","Algumas exceções
podem sair",NA
2021-01-19,"Rio Grande do Sul","RS","1","Dados indisponíveis",NA
2021-01-19,"Rio Grande do Sul","RS","1","Sem exceções
para sair",NA
2021-01-20,"Rio Grande do Sul","RS","1","Sem medida",NA
2021-01-20,"Rio Grande do Sul","RS","1","Recomendado ficar
em casa",1
2021-01-20,"Rio Grande do Sul","RS","1","Algumas exceções
podem sair",NA
2021-01-20,"Rio Grande do Sul","RS","1","Dados indisponíveis",NA
2021-01-20,"Rio Grande do Sul","RS","1","Sem exceções
para sair",NA
2021-01-21,"Rio Grande do Sul","RS","1","Sem medida",NA
2021-01-21,"Rio Grande do Sul","RS","1","Recomendado ficar
em casa",1
2021-01-21,"Rio Grande do Sul","RS","1","Algumas exceções
podem sair",NA
2021-01-21,"Rio Grande do Sul","RS","1","Dados indisponíveis",NA
2021-01-21,"Rio Grande do Sul","RS","1","Sem exceções
para sair",NA
2021-01-22,"Rio Grande do Sul","RS","1","Sem medida",NA
2021-01-22,"Rio Grande do Sul","RS","1","Recomendado ficar
em casa",1
2021-01-22,"Rio Grande do Sul","RS","1","Algumas exceções
podem sair",NA
2021-01-22,"Rio Grande do Sul","RS","1","Dados indisponíveis",NA
2021-01-22,"Rio Grande do Sul","RS","1","Sem exceções
para sair",NA
2021-01-23,"Rio Grande do Sul","RS","1","Sem medida",NA
2021-01-23,"Rio Grande do Sul","RS","1","Recomendado ficar
em casa",1
2021-01-23,"Rio Grande do Sul","RS","1","Algumas exceções
podem sair",NA
2021-01-23,"Rio Grande do Sul","RS","1","Dados indisponíveis",NA
2021-01-23,"Rio Grande do Sul","RS","1","Sem exceções
para sair",NA
2021-01-24,"Rio Grande do Sul","RS","1","Sem medida",NA
2021-01-24,"Rio Grande do Sul","RS","1","Recomendado ficar
em casa",1
2021-01-24,"Rio Grande do Sul","RS","1","Algumas exceções
podem sair",NA
2021-01-24,"Rio Grande do Sul","RS","1","Dados indisponíveis",NA
2021-01-24,"Rio Grande do Sul","RS","1","Sem exceções
para sair",NA
2021-01-25,"Rio Grande do Sul","RS","1","Sem medida",NA
2021-01-25,"Rio Grande do Sul","RS","1","Recomendado ficar
em casa",1
2021-01-25,"Rio Grande do Sul","RS","1","Algumas exceções
podem sair",NA
2021-01-25,"Rio Grande do Sul","RS","1","Dados indisponíveis",NA
2021-01-25,"Rio Grande do Sul","RS","1","Sem exceções
para sair",NA
2021-01-26,"Rio Grande do Sul","RS","1","Sem medida",NA
2021-01-26,"Rio Grande do Sul","RS","1","Recomendado ficar
em casa",1
2021-01-26,"Rio Grande do Sul","RS","1","Algumas exceções
podem sair",NA
2021-01-26,"Rio Grande do Sul","RS","1","Dados indisponíveis",NA
2021-01-26,"Rio Grande do Sul","RS","1","Sem exceções
para sair",NA
2021-01-27,"Rio Grande do Sul","RS","1","Sem medida",NA
2021-01-27,"Rio Grande do Sul","RS","1","Recomendado ficar
em casa",1
2021-01-27,"Rio Grande do Sul","RS","1","Algumas exceções
podem sair",NA
2021-01-27,"Rio Grande do Sul","RS","1","Dados indisponíveis",NA
2021-01-27,"Rio Grande do Sul","RS","1","Sem exceções
para sair",NA
2021-01-28,"Rio Grande do Sul","RS","1","Sem medida",NA
2021-01-28,"Rio Grande do Sul","RS","1","Recomendado ficar
em casa",1
2021-01-28,"Rio Grande do Sul","RS","1","Algumas exceções
podem sair",NA
2021-01-28,"Rio Grande do Sul","RS","1","Dados indisponíveis",NA
2021-01-28,"Rio Grande do Sul","RS","1","Sem exceções
para sair",NA
2021-01-29,"Rio Grande do Sul","RS","1","Sem medida",NA
2021-01-29,"Rio Grande do Sul","RS","1","Recomendado ficar
em casa",1
2021-01-29,"Rio Grande do Sul","RS","1","Algumas exceções
podem sair",NA
2021-01-29,"Rio Grande do Sul","RS","1","Dados indisponíveis",NA
2021-01-29,"Rio Grande do Sul","RS","1","Sem exceções
para sair",NA
2021-01-30,"Rio Grande do Sul","RS","1","Sem medida",NA
2021-01-30,"Rio Grande do Sul","RS","1","Recomendado ficar
em casa",1
