date,Sigla,new_cases,new_deaths,Populacao,total_cases_per_million
2021-02-07,PI,232,4,3281480,4956.20878
2021-02-08,PI,450,8,3281480,4969.92211
2021-02-09,PI,410,10,3281480,4982.41647
2021-02-10,PI,665,7,3281480,5002.68172
2021-02-11,PI,696,10,3281480,5023.89166
2021-02-12,PI,461,9,3281480,5037.9402
2021-02-13,PI,538,7,3281480,5054.33524
2021-02-14,PI,241,8,3281480,5061.67949
2021-02-15,PI,491,11,3281480,5076.64225
2021-02-16,PI,513,9,3281480,5092.27544
2021-02-17,PI,522,12,3281480,5108.18289
2021-02-18,PI,779,10,3281480,5131.92218
2021-02-19,PI,783,6,3281480,5155.78337
2021-02-20,PI,279,4,3281480,5164.28563
2021-02-21,PI,257,7,3281480,5172.11746
2021-02-22,PI,633,11,3281480,5191.40754
2021-02-23,PI,677,14,3281480,5212.03847
2021-02-24,PI,636,15,3281480,5231.41997
2021-02-25,PI,857,16,3281480,5257.53623
2021-02-26,PI,765,21,3281480,5280.84889
2021-02-27,PI,401,9,3281480,5293.06898
2021-02-28,PI,317,17,3281480,5302.72926
2021-03-01,PI,538,13,3281480,5319.1243
2021-03-02,PI,1004,22,3281480,5349.72025
2021-03-03,PI,799,15,3281480,5374.06902
2021-03-04,PI,958,23,3281480,5403.26316
2021-03-05,PI,1232,22,3281480,5440.8072
2021-03-06,PI,765,13,3281480,5464.11985
2021-03-07,PI,284,25,3281480,5472.77448
2021-03-08,PI,887,19,3281480,5499.80497
2021-03-09,PI,1085,20,3281480,5532.86932
2021-03-10,PI,1090,21,3281480,5566.08603
2021-03-11,PI,1409,32,3281480,5609.02398
2021-03-12,PI,1133,29,3281480,5643.55108
2021-03-13,PI,652,17,3281480,5663.42016
2021-03-14,PI,257,24,3281480,5671.252
2021-03-15,PI,796,27,3281480,5695.50934
2021-03-16,PI,1063,23,3281480,5727.90326
2021-03-17,PI,1155,23,3281480,5763.1008
2021-03-18,PI,1270,20,3281480,5801.80285
2021-03-19,PI,1460,38,3281480,5846.29496
2021-03-20,PI,941,23,3281480,5874.97105
2021-03-21,PI,625,-84,3281480,5894.01733
2021-03-22,PI,948,134,3281480,5922.90674
2021-03-23,PI,1651,19,3281480,5973.2194
2021-03-24,PI,1149,49,3281480,6008.23409
2021-03-25,PI,1505,31,3281480,6054.09754
2021-03-26,PI,1621,17,3281480,6103.49598
2021-03-27,PI,1232,29,3281480,6141.04002
2021-03-28,PI,713,32,3281480,6162.76802
2021-03-29,PI,1228,38,3281480,6200.19016
2021-03-30,PI,1547,38,3281480,6247.33352
2021-03-31,PI,1626,38,3281480,6296.88433
2020-03-12,PR,6,0,11516840,0.0521
2020-03-13,PR,0,0,11516840,0.0521
2020-03-14,PR,0,0,11516840,0.0521
2020-03-15,PR,0,0,11516840,0.0521
2020-03-16,PR,0,0,11516840,0.0521
2020-03-17,PR,6,0,11516840,0.1042
2020-03-18,PR,2,0,11516840,0.12156
2020-03-19,PR,9,0,11516840,0.19971
2020-03-20,PR,13,0,11516840,0.31259
2020-03-21,PR,7,0,11516840,0.37337
2020-03-22,PR,11,0,11516840,0.46888
2020-03-23,PR,6,0,11516840,0.52098
2020-03-24,PR,10,0,11516840,0.60781
2020-03-25,PR,27,0,11516840,0.84224
2020-03-26,PR,9,0,11516840,0.92039
2020-03-27,PR,19,2,11516840,1.08537
2020-03-28,PR,12,0,11516840,1.18956
2020-03-29,PR,15,0,11516840,1.31981
2020-03-30,PR,8,1,11516840,1.38927
2020-03-31,PR,25,0,11516840,1.60634
2020-04-01,PR,44,0,11516840,1.98839
2020-04-02,PR,29,1,11516840,2.2402
2020-04-03,PR,49,1,11516840,2.66566
2020-04-04,PR,94,2,11516840,3.48186
2020-04-05,PR,44,3,11516840,3.86391
2020-04-06,PR,21,4,11516840,4.04625
2020-04-07,PR,45,1,11516840,4.43698
2020-04-08,PR,39,2,11516840,4.77562
2020-04-09,PR,71,7,11516840,5.3921
2020-04-10,PR,34,2,11516840,5.68732
2020-04-11,PR,33,1,11516840,5.97386
2020-04-12,PR,62,4,11516840,6.5122
2020-04-13,PR,18,2,11516840,6.6685
2020-04-14,PR,35,6,11516840,6.9724
2020-04-15,PR,13,2,11516840,7.08528
2020-04-16,PR,29,2,11516840,7.33708
2020-04-17,PR,42,1,11516840,7.70177
2020-04-18,PR,73,5,11516840,8.33562
2020-04-19,PR,42,3,11516840,8.7003
2020-04-20,PR,20,1,11516840,8.87396
2020-04-21,PR,17,2,11516840,9.02157
2020-04-22,PR,38,5,11516840,9.35152
2020-04-23,PR,19,2,11516840,9.5165
2020-04-24,PR,37,5,11516840,9.83777
2020-04-25,PR,22,4,11516840,10.02879
2020-04-26,PR,16,4,11516840,10.16772
2020-04-27,PR,30,2,11516840,10.42821
2020-04-28,PR,85,2,11516840,11.16626
2020-04-29,PR,78,5,11516840,11.84353
2020-04-30,PR,59,4,11516840,12.35582
2020-05-01,PR,41,4,11516840,12.71182
2020-05-02,PR,46,1,11516840,13.11124
2020-05-03,PR,23,3,11516840,13.31094
2020-05-04,PR,48,1,11516840,13.72772
2020-05-05,PR,27,5,11516840,13.96216
2020-05-06,PR,39,2,11516840,14.3008
2020-05-07,PR,31,3,11516840,14.56997
2020-05-08,PR,56,2,11516840,15.05621
2020-05-09,PR,75,1,11516840,15.70743
2020-05-10,PR,50,2,11516840,16.14158
2020-05-11,PR,14,2,11516840,16.26314
2020-05-12,PR,57,2,11516840,16.75807
2020-05-13,PR,93,4,11516840,17.56558
2020-05-14,PR,68,2,11516840,18.15602
2020-05-15,PR,76,2,11516840,18.81593
2020-05-16,PR,105,2,11516840,19.72763
2020-05-17,PR,44,1,11516840,20.10968
2020-05-18,PR,74,3,11516840,20.75222
2020-05-19,PR,129,3,11516840,21.87232
2020-05-20,PR,137,7,11516840,23.06188
2020-05-21,PR,199,4,11516840,24.78979
2020-05-22,PR,130,5,11516840,25.91857
2020-05-23,PR,162,4,11516840,27.3252
2020-05-24,PR,113,3,11516840,28.30638
2020-05-25,PR,124,4,11516840,29.38306
2020-05-26,PR,183,4,11516840,30.97204
2020-05-27,PR,201,3,11516840,32.71731
2020-05-28,PR,273,7,11516840,35.08775
2020-05-29,PR,259,4,11516840,37.33663
2020-05-30,PR,238,8,11516840,39.40317
2020-05-31,PR,214,1,11516840,41.26132
2020-06-01,PR,148,8,11516840,42.54639
2020-06-02,PR,335,9,11516840,45.45518
2020-06-03,PR,332,6,11516840,48.33791
2020-06-04,PR,328,10,11516840,51.18592
2020-06-05,PR,539,13,11516840,55.86602
2020-06-06,PR,259,6,11516840,58.1149
2020-06-07,PR,294,5,11516840,60.66768
2020-06-08,PR,134,6,11516840,61.8312
2020-06-09,PR,289,10,11516840,64.34057
2020-06-10,PR,524,22,11516840,68.89042
2020-06-11,PR,635,6,11516840,74.40409
2020-06-12,PR,249,14,11516840,76.56614
2020-06-13,PR,535,18,11516840,81.21151
2020-06-14,PR,353,14,11516840,84.27659
2020-06-15,PR,133,8,11516840,85.43142
2020-06-16,PR,851,30,11516840,92.8206
2020-06-17,PR,535,22,11516840,97.46597
2020-06-18,PR,834,21,11516840,104.70754
2020-06-19,PR,873,13,11516840,112.28775
2020-06-20,PR,889,9,11516840,120.00688
2020-06-21,PR,680,14,11516840,125.91127
2020-06-22,PR,623,18,11516840,131.32074
2020-06-23,PR,729,29,11516840,137.65061
2020-06-24,PR,1110,23,11516840,147.28867
2020-06-25,PR,859,18,11516840,154.74731
2020-06-26,PR,850,25,11516840,162.12781
2020-06-27,PR,1147,11,11516840,172.08714
2020-06-28,PR,923,24,11516840,180.10149
2020-06-29,PR,584,14,11516840,185.17232
2020-06-30,PR,1551,36,11516840,198.63956
2020-07-01,PR,1348,14,11516840,210.34416
2020-07-02,PR,2079,43,11516840,228.39598
2020-07-03,PR,1862,21,11516840,244.56361
2020-07-04,PR,2404,36,11516840,265.43739
2020-07-05,PR,889,32,11516840,273.15653
2020-07-06,PR,1310,25,11516840,284.53117
2020-07-07,PR,1539,31,11516840,297.89421
2020-07-08,PR,1407,44,11516840,310.11111
2020-07-09,PR,1709,36,11516840,324.95025
2020-07-10,PR,2088,47,11516840,343.08022
2020-07-11,PR,1285,38,11516840,354.23779
2020-07-12,PR,1740,29,11516840,369.34611
2020-07-13,PR,1045,44,11516840,378.41977
2020-07-14,PR,1781,57,11516840,393.88409
2020-07-15,PR,1761,54,11516840,409.17474
2020-07-16,PR,2281,46,11516840,428.98052
2020-07-17,PR,1916,46,11516840,445.61703
2020-07-18,PR,2232,16,11516840,464.99734
2020-07-19,PR,1076,19,11516840,474.34018
2020-07-20,PR,1280,30,11516840,485.45434
2020-07-21,PR,1629,58,11516840,499.59885
2020-07-22,PR,2389,71,11516840,520.34239
2020-07-23,PR,2077,59,11516840,538.37685
2020-07-24,PR,2255,53,11516840,557.95687
2020-07-25,PR,1334,55,11516840,569.53991
2020-07-26,PR,0,18,11516840,569.53991
2020-07-27,PR,2408,32,11516840,590.44842
2020-07-28,PR,1392,40,11516840,602.53507
2020-07-29,PR,1527,71,11516840,615.79392
2020-07-30,PR,2568,47,11516840,638.0917
2020-07-31,PR,2624,59,11516840,660.87573
2020-08-01,PR,1818,55,11516840,676.66131
2020-08-02,PR,1675,30,11516840,691.20523
2020-08-03,PR,1260,45,11516840,702.14573
2020-08-04,PR,1853,78,11516840,718.23521
2020-08-05,PR,2599,36,11516840,740.80216
2020-08-06,PR,1952,60,11516840,757.75126
2020-08-07,PR,2697,121,11516840,781.16914
2020-08-08,PR,1161,-26,11516840,791.25003
2020-08-09,PR,1739,26,11516840,806.34966
2020-08-10,PR,1507,53,11516840,819.43484
2020-08-11,PR,1570,47,11516840,833.06706
2020-08-12,PR,1842,71,11516840,849.06103
2020-08-13,PR,1882,60,11516840,865.40232
2020-08-14,PR,2177,36,11516840,884.30507
2020-08-15,PR,1927,53,11516840,901.03709
2020-08-16,PR,1335,26,11516840,912.62881
2020-08-17,PR,1273,42,11516840,923.68219
2020-08-18,PR,1858,48,11516840,939.81509
2020-08-19,PR,1659,27,11516840,954.22008
2020-08-20,PR,2349,83,11516840,974.6163
2020-08-21,PR,2343,37,11516840,994.96042
2020-08-22,PR,2260,33,11516840,1014.58386
2020-08-23,PR,1111,16,11516840,1024.2306
2020-08-24,PR,1045,33,11516840,1033.30427
2020-08-25,PR,1533,52,11516840,1046.61522
2020-08-26,PR,1704,40,11516840,1061.41094
2020-08-27,PR,1833,51,11516840,1077.32677
2020-08-28,PR,2890,41,11516840,1102.42046
2020-08-29,PR,2003,40,11516840,1119.81238
2020-08-30,PR,1636,17,11516840,1134.01766
2020-08-31,PR,1303,39,11516840,1145.33153
2020-09-01,PR,1668,55,11516840,1159.81467
2020-09-02,PR,2035,54,11516840,1177.48445
2020-09-03,PR,2256,50,11516840,1197.07316
2020-09-04,PR,1915,56,11516840,1213.70098
2020-09-05,PR,1868,32,11516840,1229.92071
2020-09-06,PR,1426,14,11516840,1242.30258
2020-09-07,PR,779,26,11516840,1249.06658
2020-09-08,PR,1404,38,11516840,1261.25743
2020-09-09,PR,1076,45,11516840,1270.60027
2020-09-10,PR,2000,50,11516840,1287.96614
2020-09-11,PR,2335,71,11516840,1308.2408
2020-09-12,PR,2245,20,11516840,1327.734
2020-09-13,PR,1258,22,11516840,1338.65713
2020-09-14,PR,649,30,11516840,1344.29236
2020-09-15,PR,1000,65,11516840,1352.9753
2020-09-16,PR,1510,53,11516840,1366.08653
2020-09-17,PR,2469,47,11516840,1387.5247
2020-09-18,PR,2123,49,11516840,1405.95858
2020-09-19,PR,1557,26,11516840,1419.47791
2020-09-20,PR,1409,17,11516840,1431.71217
2020-09-21,PR,606,36,11516840,1436.97403
2020-09-22,PR,2184,39,11516840,1455.93757
2020-09-23,PR,1245,59,11516840,1466.74782
2020-09-24,PR,1585,36,11516840,1480.51028
2020-09-25,PR,1424,38,11516840,1492.87478
2020-09-26,PR,2079,26,11516840,1510.92661
2020-09-27,PR,1122,14,11516840,1520.66886
2020-09-28,PR,849,20,11516840,1528.04068
2020-09-29,PR,1316,44,11516840,1539.46742
2020-09-30,PR,1600,63,11516840,1553.36012
2020-10-01,PR,1879,42,11516840,1569.67536
2020-10-02,PR,1426,33,11516840,1582.05723
2020-10-03,PR,1512,14,11516840,1595.18583
2020-10-04,PR,761,15,11516840,1601.79355
2020-10-05,PR,330,30,11516840,1604.65892
2020-10-06,PR,1353,54,11516840,1616.40693
2020-10-07,PR,1570,30,11516840,1630.03914
2020-10-08,PR,470,9,11516840,1634.12012
2020-10-09,PR,1404,24,11516840,1646.31097
2020-10-10,PR,1532,19,11516840,1659.61323
2020-10-11,PR,1008,13,11516840,1668.36563
2020-10-12,PR,1831,16,11516840,1684.26409
2020-10-13,PR,715,21,11516840,1690.47239
2020-10-14,PR,916,17,11516840,1698.42596
2020-10-15,PR,1011,58,11516840,1707.20441
2020-10-16,PR,1325,33,11516840,1718.7093
2020-10-17,PR,803,8,11516840,1725.6817
2020-10-18,PR,780,2,11516840,1732.45439
2020-10-19,PR,1140,14,11516840,1742.35294
2020-10-20,PR,1213,62,11516840,1752.88534
2020-10-21,PR,1173,36,11516840,1763.07043
2020-10-22,PR,1276,12,11516840,1774.14985
2020-10-23,PR,1155,37,11516840,1784.17865
2020-10-24,PR,1341,8,11516840,1795.82247
2020-10-25,PR,727,10,11516840,1802.13496
2020-10-26,PR,702,5,11516840,1808.23038
2020-10-27,PR,1290,22,11516840,1819.43137
2020-10-28,PR,1360,18,11516840,1831.24017
2020-10-29,PR,960,27,11516840,1839.57579
2020-10-30,PR,869,31,11516840,1847.12126
2020-10-31,PR,752,11,11516840,1853.65083
2020-11-01,PR,728,6,11516840,1859.97201
2020-11-02,PR,240,10,11516840,1862.05591
2020-11-03,PR,784,26,11516840,1868.86333
2020-11-04,PR,1032,11,11516840,1877.82413
2020-11-05,PR,909,24,11516840,1885.71692
2020-11-06,PR,1641,37,11516840,1899.96562
2020-11-07,PR,1592,32,11516840,1913.78885
2020-11-08,PR,860,90,11516840,1921.25618
2020-11-09,PR,1563,18,11516840,1934.82761
2020-11-10,PR,1039,27,11516840,1943.84918
2020-11-11,PR,1754,66,11516840,1959.07905
2020-11-12,PR,2199,47,11516840,1978.17283
2020-11-13,PR,9913,78,11516840,2064.24679
2020-11-14,PR,578,3,11516840,2069.26553
2020-11-15,PR,793,6,11516840,2076.1511
2020-11-16,PR,1676,31,11516840,2090.7037
2020-11-17,PR,2332,30,11516840,2110.95231
2020-11-18,PR,3054,35,11516840,2137.47
2020-11-19,PR,2684,34,11516840,2160.775
2020-11-20,PR,2045,5,11516840,2178.53161
2020-11-21,PR,3589,14,11516840,2209.69467
2020-11-22,PR,1211,7,11516840,2220.20971
2020-11-23,PR,1740,26,11516840,2235.31802
2020-11-24,PR,3580,51,11516840,2266.40294
2020-11-25,PR,3803,47,11516840,2299.42415
2020-11-26,PR,4437,66,11516840,2337.95034
2020-11-27,PR,3726,35,11516840,2370.30297
2020-11-28,PR,3201,29,11516840,2398.09705
2020-11-29,PR,1522,15,11516840,2411.31248
2020-11-30,PR,2377,32,11516840,2431.95182
2020-12-01,PR,5239,61,11516840,2477.44173
2020-12-02,PR,3223,28,11516840,2505.42684
2020-12-03,PR,5423,71,11516840,2552.5144
2020-12-04,PR,3442,45,11516840,2582.40108
2020-12-05,PR,2860,62,11516840,2607.23428
2020-12-06,PR,1239,12,11516840,2617.99244
2020-12-07,PR,2710,38,11516840,2641.5232
2020-12-08,PR,4591,68,11516840,2681.38656
2020-12-09,PR,5069,69,11516840,2725.40037
2020-12-10,PR,3981,45,11516840,2759.96714
2020-12-11,PR,5059,47,11516840,2803.89412
2020-12-12,PR,4379,60,11516840,2841.91671
2020-12-13,PR,2483,4,11516840,2863.47644
2020-12-14,PR,2376,39,11516840,2884.1071
2020-12-15,PR,7537,116,11516840,2949.5504
2020-12-16,PR,20197,198,11516840,3124.91968
2020-12-17,PR,6389,55,11516840,3180.39497
2020-12-18,PR,4494,41,11516840,3219.41609
2020-12-19,PR,3574,58,11516840,3250.44891
2020-12-20,PR,1660,41,11516840,3264.86258
2020-12-21,PR,2282,19,11516840,3284.67705
2020-12-22,PR,6102,129,11516840,3337.66033
2020-12-23,PR,3293,68,11516840,3366.25324
2020-12-24,PR,9793,72,11516840,3451.28525
2020-12-25,PR,1586,34,11516840,3465.05639
2020-12-26,PR,1223,22,11516840,3475.67562
2020-12-27,PR,1572,26,11516840,3489.3252
2020-12-28,PR,2835,51,11516840,3513.94132
2020-12-29,PR,4036,77,11516840,3548.98566
2020-12-30,PR,3896,76,11516840,3582.81438
2020-12-31,PR,3939,88,11516840,3617.01647
2021-01-01,PR,1757,19,11516840,3632.27239
2021-01-02,PR,1292,8,11516840,3643.49075
2021-01-03,PR,1700,27,11516840,3658.25174
2021-01-04,PR,1726,32,11516840,3673.23849
2021-01-05,PR,4748,95,11516840,3714.46508
2021-01-06,PR,3084,78,11516840,3741.24326
2021-01-07,PR,32436,396,11516840,4022.88301
2021-01-08,PR,5064,87,11516840,4066.85341
2021-01-09,PR,3266,26,11516840,4095.21188
2021-01-10,PR,1640,7,11516840,4109.4519
2021-01-11,PR,1670,19,11516840,4123.9524
2021-01-12,PR,8983,117,11516840,4201.95123
2021-01-13,PR,2911,31,11516840,4227.22726
2021-01-14,PR,5811,61,11516840,4277.68381
2021-01-15,PR,4851,65,11516840,4319.80474
2021-01-16,PR,3531,31,11516840,4350.46419
2021-01-17,PR,1563,19,11516840,4364.03562
2021-01-18,PR,1113,-38,11516840,4373.69973
2021-01-19,PR,4858,78,11516840,4415.88144
2021-01-20,PR,3767,54,11516840,4448.59006
2021-01-21,PR,3127,57,11516840,4475.74161
2021-01-22,PR,3578,49,11516840,4506.80916
2021-01-23,PR,3127,63,11516840,4533.9607
2021-01-24,PR,1821,40,11516840,4549.77233
2021-01-25,PR,1870,112,11516840,4566.00943
2021-01-26,PR,6829,77,11516840,4625.30521
2021-01-27,PR,3272,68,11516840,4653.71578
2021-01-28,PR,4491,227,11516840,4692.71085
2021-01-29,PR,3116,44,11516840,4719.76688
2021-01-30,PR,3862,90,11516840,4753.30038
2021-01-31,PR,1903,17,11516840,4769.82401
2021-02-01,PR,2652,18,11516840,4792.85116
2021-02-02,PR,4319,93,11516840,4830.35277
2021-02-03,PR,2466,49,11516840,4851.76489
2021-02-04,PR,3287,58,11516840,4880.30571
2021-02-05,PR,2846,69,11516840,4905.01735
2021-02-06,PR,3447,60,11516840,4934.94743
2021-02-07,PR,1561,11,11516840,4948.5015
2021-02-08,PR,1444,44,11516840,4961.03966
2021-02-09,PR,3929,116,11516840,4995.15492
2021-02-10,PR,2450,22,11516840,5016.42812
2021-02-11,PR,3461,44,11516840,5046.47976
2021-02-12,PR,2591,47,11516840,5068.97725
2021-02-13,PR,3158,67,11516840,5096.39797
2021-02-14,PR,1144,10,11516840,5106.33125
2021-02-15,PR,1406,27,11516840,5118.53946
2021-02-16,PR,8000,77,11516840,5188.00296
2021-02-17,PR,4060,60,11516840,5223.25568
2021-02-18,PR,3040,90,11516840,5249.65181
2021-02-19,PR,3632,69,11516840,5281.18824
2021-02-20,PR,3858,59,11516840,5314.68701
2021-02-21,PR,2982,22,11516840,5340.57953
2021-02-22,PR,2099,14,11516840,5358.80502
2021-02-23,PR,6275,137,11516840,5413.29045
2021-02-24,PR,4467,65,11516840,5452.07713
2021-02-25,PR,5646,109,11516840,5501.101
2021-02-26,PR,4543,72,11516840,5540.54758
2021-02-27,PR,5248,96,11516840,5586.11564
2021-02-28,PR,3688,34,11516840,5618.13831
2021-03-01,PR,3204,17,11516840,5645.95844
2021-03-02,PR,6174,180,11516840,5699.5669
2021-03-03,PR,4699,116,11516840,5740.36802
2021-03-04,PR,5400,106,11516840,5787.25588
2021-03-05,PR,5670,108,11516840,5836.48813
2021-03-06,PR,8598,148,11516840,5911.14403
2021-03-07,PR,45020,247,11516840,6302.04987
2021-03-08,PR,2026,19,11516840,6319.6415
2021-03-09,PR,5400,206,11516840,6366.52936
2021-03-10,PR,8345,244,11516840,6438.98847
2021-03-11,PR,4330,99,11516840,6476.58559
2021-03-12,PR,5664,176,11516840,6525.76575
2021-03-13,PR,6229,157,11516840,6579.85176
2021-03-14,PR,3852,93,11516840,6613.29844
2021-03-15,PR,2143,41,11516840,6631.90597
2021-03-16,PR,5823,310,11516840,6682.46672
2021-03-17,PR,5461,262,11516840,6729.88424
2021-03-18,PR,6469,191,11516840,6786.05416
2021-03-19,PR,8146,269,11516840,6856.78537
2021-03-20,PR,4758,182,11516840,6898.09878
2021-03-21,PR,2146,53,11516840,6916.73237
2021-03-22,PR,3224,76,11516840,6944.72616
2021-03-23,PR,7344,312,11516840,7008.49365
2021-03-24,PR,5562,173,11516840,7056.78815
2021-03-25,PR,11331,296,11516840,7155.17451
2021-03-26,PR,4699,189,11516840,7195.97563
2021-03-27,PR,5037,185,11516840,7239.71159
2021-03-28,PR,3150,66,11516840,7267.06284
2021-03-29,PR,2828,100,11516840,7291.61819
2021-03-30,PR,3282,231,11516840,7320.11559
2021-03-31,PR,3059,196,11516840,7346.67669
2020-03-05,RJ,1,0,17366189,0.00576
2020-03-06,RJ,1,0,17366189,0.01152
2020-03-07,RJ,0,0,17366189,0.01152
2020-03-08,RJ,1,0,17366189,0.01727
2020-03-09,RJ,0,0,17366189,0.01727
2020-03-10,RJ,0,0,17366189,0.01727
2020-03-11,RJ,0,0,17366189,0.01727
2020-03-12,RJ,12,0,17366189,0.08637
2020-03-13,RJ,0,0,17366189,0.08637
2020-03-14,RJ,0,0,17366189,0.08637
2020-03-15,RJ,9,0,17366189,0.1382
2020-03-16,RJ,1,0,17366189,0.14396
2020-03-17,RJ,0,0,17366189,0.14396
2020-03-18,RJ,38,0,17366189,0.36277
2020-03-19,RJ,3,2,17366189,0.38005
2020-03-20,RJ,0,0,17366189,0.38005
2020-03-21,RJ,53,1,17366189,0.68524
2020-03-22,RJ,67,0,17366189,1.07105
2020-03-23,RJ,47,1,17366189,1.34169
2020-03-24,RJ,72,2,17366189,1.75629
2020-03-25,RJ,65,2,17366189,2.13058
2020-03-26,RJ,51,1,17366189,2.42425
2020-03-27,RJ,72,1,17366189,2.83885
2020-03-28,RJ,65,3,17366189,3.21314
2020-03-29,RJ,42,4,17366189,3.45499
2020-03-30,RJ,57,1,17366189,3.78321
2020-03-31,RJ,51,5,17366189,4.07689
2020-04-01,RJ,124,5,17366189,4.79092
2020-04-02,RJ,160,13,17366189,5.71225
2020-04-03,RJ,82,6,17366189,6.18443
2020-04-04,RJ,172,11,17366189,7.17486
2020-04-05,RJ,148,6,17366189,8.02709
2020-04-06,RJ,67,7,17366189,8.4129
2020-04-07,RJ,227,18,17366189,9.72004
2020-04-08,RJ,250,17,17366189,11.15962
2020-04-09,RJ,278,16,17366189,12.76043
2020-04-10,RJ,248,25,17366189,14.18849
2020-04-11,RJ,143,8,17366189,15.01193
2020-04-12,RJ,248,15,17366189,16.43999
2020-04-13,RJ,366,12,17366189,18.54754
2020-04-14,RJ,189,42,17366189,19.63586
2020-04-15,RJ,333,41,17366189,21.55338
2020-04-16,RJ,201,36,17366189,22.7108
2020-04-17,RJ,405,40,17366189,25.04292
2020-04-18,RJ,194,46,17366189,26.16003
2020-04-19,RJ,132,15,17366189,26.92013
2020-04-20,RJ,224,20,17366189,28.20999
2020-04-21,RJ,407,39,17366189,30.55362
2020-04-22,RJ,246,29,17366189,31.97017
2020-04-23,RJ,620,40,17366189,35.54032
2020-04-24,RJ,110,40,17366189,36.17374
2020-04-25,RJ,546,45,17366189,39.31778
2020-04-26,RJ,283,30,17366189,40.94738
2020-04-27,RJ,833,32,17366189,45.74406
2020-04-28,RJ,560,61,17366189,48.96872
2020-04-29,RJ,365,56,17366189,51.0705
2020-04-30,RJ,584,60,17366189,54.43336
2020-05-01,RJ,713,67,17366189,58.53904
2020-05-02,RJ,380,50,17366189,60.7272
2020-05-03,RJ,593,48,17366189,64.14188
2020-05-04,RJ,582,46,17366189,67.49322
2020-05-05,RJ,670,58,17366189,71.35129
2020-05-06,RJ,904,82,17366189,76.55681
2020-05-07,RJ,861,189,17366189,81.51472
2020-05-08,RJ,1585,109,17366189,90.64165
2020-05-09,RJ,1188,150,17366189,97.48253
2020-05-10,RJ,133,61,17366189,98.24838
2020-05-11,RJ,877,56,17366189,103.29843
2020-05-12,RJ,547,158,17366189,106.44823
2020-05-13,RJ,242,122,17366189,107.84174
2020-05-14,RJ,739,197,17366189,112.09713
2020-05-15,RJ,520,191,17366189,115.09146
2020-05-16,RJ,1614,176,17366189,124.38538
2020-05-17,RJ,637,101,17366189,128.05343
2020-05-18,RJ,4427,137,17366189,153.54549
2020-05-19,RJ,1140,227,17366189,160.10997
2020-05-20,RJ,2567,158,17366189,174.89157
2020-05-21,RJ,1717,175,17366189,184.77859
2020-05-22,RJ,1500,245,17366189,193.41607
2020-05-23,RJ,944,248,17366189,198.85192
2020-05-24,RJ,3379,88,17366189,218.30927
2020-05-25,RJ,1386,112,17366189,226.29029
2020-05-26,RJ,726,256,17366189,230.47083
2020-05-27,RJ,2374,244,17366189,244.14107
2020-05-28,RJ,2488,251,17366189,258.46776
2020-05-29,RJ,3067,223,17366189,276.12852
2020-05-30,RJ,4467,198,17366189,301.85091
2020-05-31,RJ,968,67,17366189,307.42496
2020-06-01,RJ,1142,118,17366189,314.00096
2020-06-02,RJ,2202,224,17366189,326.68077
2020-06-03,RJ,2508,324,17366189,341.12263
2020-06-04,RJ,1692,317,17366189,350.8657
2020-06-05,RJ,2134,146,17366189,363.15394
2020-06-06,RJ,1467,166,17366189,371.60139
2020-06-07,RJ,3223,68,17366189,390.16044
2020-06-08,RJ,1743,74,17366189,400.19719
2020-06-09,RJ,3480,147,17366189,420.23613
2020-06-10,RJ,1394,210,17366189,428.26322
2020-06-11,RJ,1402,225,17366189,436.33638
2020-06-12,RJ,2009,54,17366189,447.90483
2020-06-13,RJ,1052,175,17366189,453.96258
2020-06-14,RJ,736,80,17366189,458.2007
2020-06-15,RJ,1374,56,17366189,466.11263
2020-06-16,RJ,2397,239,17366189,479.91531
2020-06-17,RJ,3620,171,17366189,500.76041
2020-06-18,RJ,354,274,17366189,502.79886
2020-06-19,RJ,6061,183,17366189,537.70001
2020-06-20,RJ,2159,229,17366189,550.13221
2020-06-21,RJ,596,51,17366189,553.56417
2020-06-22,RJ,1439,58,17366189,561.85039
2020-06-23,RJ,3297,220,17366189,580.83555
2020-06-24,RJ,2624,142,17366189,595.94537
2020-06-25,RJ,2404,155,17366189,609.78837
2020-06-26,RJ,2600,137,17366189,624.75999
2020-06-27,RJ,306,202,17366189,626.52203
2020-06-28,RJ,2495,30,17366189,640.88903
2020-06-29,RJ,585,29,17366189,644.25764
2020-06-30,RJ,728,232,17366189,648.4497
